,source,target,values
201701,Benoît MEYRONIN,Urbanisme,1.0
201719,Benoît MEYRONIN,Temps,1.0
202300,Frédérique BRUYAS,Institution,1.0
202314,Frédérique BRUYAS,Concertation,1.0
202904,Bernard PELLECUER,Institution,1.0
202918,Bernard PELLECUER,Concertation,1.0
203522,Sophie LARGEAU,Concertation,1.0
204108,Manu BODINIER,Solidarité,1.0
204119,Manu BODINIER,Citoyenneté,1.0
204707,Adèle SEYRIG,Service public,1.0
204723,Adèle SEYRIG,Citoyenneté,1.0
205311,Jeanne CARTILLIER,Service public,1.0
205327,Jeanne CARTILLIER,Citoyenneté,1.0
205927,Michel AGNAIEFF,International,1.0
205931,Michel AGNAIEFF,Citoyenneté,1.0
205938,Michel AGNAIEFF,Concertation,1.0
206542,Julien TALPIN,Concertation,1.0
206543,Julien TALPIN,Inclusion,1.0
206549,Julien TALPIN,Démocratie,1.0
207139,Luc FARALDI,Citoyenneté,1.0
207153,Luc FARALDI,Démocratie,1.0
207760,Pierre CALAME,Pensées politiques,1.0
208340,Jean-Pascal BONHOTAL,Institution,1.0
208347,Jean-Pascal BONHOTAL,Citoyenneté,1.0
208939,Gérard SOUSI,Finance,1.0
208951,Gérard SOUSI,Citoyenneté,1.0
209554,Abdelhafid HAMMOUCHE,Politique de la ville,1.0
209555,Abdelhafid HAMMOUCHE,Citoyenneté,1.0
210160,Yves LAMBERT,Valeurs,1.0
210164,Yves LAMBERT,Laïcité,1.0
210768,Olivier CHAVANON,Laïcité,1.0
210773,Olivier CHAVANON,Cohésion sociale,1.0
211363,Mohamed Chérif FERJANI,International,1.0
211372,Mohamed Chérif FERJANI,Laïcité,2.0
211375,Mohamed Chérif FERJANI,Inclusion,1.0
211972,Kamla CHOWDHRY,Valeurs,1.0
212571,André MICOUD,International,1.0
212580,André MICOUD,Laïcité,1.0
212581,André MICOUD,Transition,1.0
212587,André MICOUD,Biodiversité,1.0
213184,""" HAUT CONSEIL À LINTÉGRATION""",Laïcité,1.0
213187,""" HAUT CONSEIL À LINTÉGRATION""",Inclusion,1.0
213788,Bétoule FEKKAR-LAMBIOTTE,Laïcité,1.0
214384,Pierre MOEGLIN,Éducation,1.0
214988,"""CFEEDD COLLECTIF FRANÇAIS DE LEDUCATION À LENVIRONNEMENT """,Éducation,1.0
214997,"""CFEEDD COLLECTIF FRANÇAIS DE LEDUCATION À LENVIRONNEMENT """,Transition,1.0
215592,Olivier MARTEL,Éducation,2.0
215601,Olivier MARTEL,Transition,2.0
216177,Marc JEANNEROD,Santé,1.0
216196,Marc JEANNEROD,Éducation,1.0
216781,Jean NORMAND,Santé,1.0
216806,Jean NORMAND,Patrimoine,1.0
217385,René MORNEX,Santé,1.0
217410,René MORNEX,Patrimoine,1.0
218009,Véronique GRANGER,Urbanisme,1.0
218023,Véronique GRANGER,Biodiversité,1.0
218596,Jean-Paul BRAVARD,Économie,1.0
218598,Jean-Paul BRAVARD,Cadre de vie,3.0
218600,Jean-Paul BRAVARD,Ressources,2.0
219204,Michel RAFFIN,Ressources,1.0
219205,Michel RAFFIN,Mobilité,1.0
219210,Michel RAFFIN,Attractivité,1.0
219212,Michel RAFFIN,Institution,1.0
219231,Michel RAFFIN,Biodiversité,1.0
219808,Jean-Louis MICHELOT,Ressources,1.0
219835,Jean-Louis MICHELOT,Biodiversité,1.0
220412,Paul MICHELET,Ressources,1.0
220420,Paul MICHELET,Institution,1.0
221017,Jean-Claude DECOURT,Mobilité,1.0
221633,Jean-Paul DUMONTIER,Urbanisme,1.0
221638,Jean-Paul DUMONTIER,Patrimoine,1.0
222237,Jocelyne BEARD,Urbanisme,1.0
222242,Jocelyne BEARD,Patrimoine,2.0
222828,Gérard HYTTE,Ressources,1.0
222841,Gérard HYTTE,Urbanisme,1.0
222855,Gérard HYTTE,Biodiversité,1.0
223432,François GRETHER,Ressources,1.0
223445,François GRETHER,Urbanisme,1.0
224042,Céline ROZENBLAT,Attractivité,2.0
224047,Céline ROZENBLAT,International,1.0
224646,Patricia CICILLE,Attractivité,1.0
224651,Patricia CICILLE,International,1.0
225255,Laurent LABORDE-TASTET,International,1.0
225261,Laurent LABORDE-TASTET,Grand Lyon,1.0
225859,Jacques LEVY,International,1.0
225866,Jacques LEVY,Patrimoine,1.0
226442,Benoit GODIN,Innovation,1.0
227088,Philippe AIGRAIN,Pensées politiques,1.0
227665,Manuel CASTELLS,Numérique,1.0
227679,Manuel CASTELLS,Prospective,1.0
228264,Pablo JENSEN,Ressources,1.0
228274,Pablo JENSEN,Recherche,2.0
228279,Pablo JENSEN,Citoyenneté,1.0
228901,Jean-Jacques WUNENBURGER,Culture,1.0
229488,François DENIEUL,Valeurs,1.0
229491,François DENIEUL,Prospective,1.0
230080,Yannick L’HORTY,Solidarité,1.0
230104,Yannick L’HORTY,Insertion,1.0
230684,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Solidarité,1.0
230687,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Travail,1.0
230694,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Politique de la ville,1.0
230703,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Inclusion,2.0
230708,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Insertion,1.0
231291,Patrick DESCHAMPS,Travail,1.0
231324,Patrick DESCHAMPS,Genre,1.0
231917,Alain BYENAIMÉ,Démocratie,1.0
232487,Alice TAGGER,Management,1.0
232491,Alice TAGGER,Service public,1.0
232494,Alice TAGGER,Entreprise,1.0
233103,André GORZ,Travail,1.0
233709,Pierre WINICKI,Évaluation,1.0
233716,Pierre WINICKI,Valeurs,1.0
234317,Mathieu BOSTYN,Urbanisme,1.0
234921,Henry GEORGE,Urbanisme,1.0
235510,Bruno VOISIN,Cadre de vie,1.0
235527,Bruno VOISIN,Citoyenneté,1.0
235529,Bruno VOISIN,Grand Lyon,1.0
235535,Bruno VOISIN,Inclusion,1.0
236122,Virginie MILLIOT-BELMADANI,Attractivité,1.0
236139,Virginie MILLIOT-BELMADANI,Inclusion,1.0
236141,Virginie MILLIOT-BELMADANI,Cohésion sociale,1.0
236142,Virginie MILLIOT-BELMADANI,Sport,1.0
236149,Virginie MILLIOT-BELMADANI,Culture,1.0
236736,Christian BROMBERGER,Valeurs,1.0
236746,Christian BROMBERGER,Sport,1.0
237322,Paul MOREAU,Cadre de vie,1.0
237958,Éric HEILMANN,Sécurité,1.0
238549,Patrick LUSSON,Grand Lyon,1.0
238551,Patrick LUSSON,Prospective,1.0
239169,Gilles GARRIGOS,Culture,1.0
239752,François-Régis GUILLAUME,Éducation,1.0
239763,François-Régis GUILLAUME,Inclusion,1.0
240337,Patrice MARIE,Santé,1.0
240377,Patrice MARIE,Culture,1.0
240966,Jean-Claude BARTHEZ,Patrimoine,2.0
241564,Alain BOURGAREL,Éducation,1.0
242167,Elena DINGU-KYKLUND,International,1.0
242179,Elena DINGU-KYKLUND,Inclusion,1.0
242751,Nicolas BALTENNECK,Handicap,1.0
243372,Gérard BERTOLINI,Institution,1.0
243984,Yannick LEMEL,Valeurs,1.0
243993,Yannick LEMEL,Cohésion sociale,1.0
244585,Raymond CURTET,Urbanisme,1.0
244590,Raymond CURTET,Patrimoine,1.0
245194,Olivier BLEYS,Patrimoine,1.0
245779,Victor CHOMENTOWSKI,Service public,1.0
245783,Victor CHOMENTOWSKI,Finance,1.0
245784,Victor CHOMENTOWSKI,Solidarité,1.0
246392,COSF -  COMITÉ OLYMPIQUE SPORTIF FRANÇAIS,Institution,1.0
246410,COSF -  COMITÉ OLYMPIQUE SPORTIF FRANÇAIS,Sport,1.0
246996,Eurocités  EDURC,Institution,1.0
246999,Eurocités  EDURC,International,1.0
247603,Charlotte RECOQUILLON,International,1.0
247605,Charlotte RECOQUILLON,Urbanisme,1.0
248202,Gilles MARION,Attractivité,1.0
248213,Gilles MARION,Grand Lyon,1.0
248808,Yannick BRUXELLE,Institution,2.0
248812,Yannick BRUXELLE,Éducation,2.0
249397,Gro Harlem BRUNDTLAND,Santé,1.0
249425,Gro Harlem BRUNDTLAND,Transition,1.0
250012,Jean-Stephan CLERC,Solidarité,1.0
250019,Jean-Stephan CLERC,International,1.0
250031,Jean-Stephan CLERC,Inclusion,1.0
250616,Gilbert AUGER,Solidarité,1.0
250628,Gilbert AUGER,Valeurs,1.0
250635,Gilbert AUGER,Inclusion,1.0
251220,Denis CLERC,Solidarité,1.0
251257,Denis CLERC,Pauvreté,1.0
251836,Gérard DEFOIS,Valeurs,1.0
251837,Gérard DEFOIS,Grand Lyon,1.0
251840,Gérard DEFOIS,Laïcité,1.0
252440,Philippe CHAUDOIR,Valeurs,1.0
252442,Philippe CHAUDOIR,Patrimoine,1.0
253045,Marie-France ANTONA,Grand Lyon,1.0
253046,Marie-France ANTONA,Patrimoine,1.0
253640,Jean-Marie AUZIAS,Institution,2.0
253648,Jean-Marie AUZIAS,Valeurs,1.0
253649,Jean-Marie AUZIAS,Grand Lyon,2.0
253650,Jean-Marie AUZIAS,Patrimoine,1.0
254248,Pierre BORDELEAU,Éducation,1.0
254831,Luciano LOIACONO-CLOUET,Handicap,1.0
254851,Luciano LOIACONO-CLOUET,International,1.0
255456,Luc BAPTISTE,Éducation,1.0
256041,Anne-Sophie CLEMENÇON,Santé,1.0
256061,Anne-Sophie CLEMENÇON,Urbanisme,1.0
256657,Élise HO-PUN-CHEUNG,Numérique,1.0
256660,Élise HO-PUN-CHEUNG,Institution,1.0
256674,Élise HO-PUN-CHEUNG,Concertation,1.0
256681,Élise HO-PUN-CHEUNG,Démocratie,1.0
257254,Lucas PIESSAT,Cadre de vie,2.0
257256,Lucas PIESSAT,Ressources,2.0
257257,Lucas PIESSAT,Mobilité,1.0
257268,Lucas PIESSAT,Éducation,1.0
257269,Lucas PIESSAT,Urbanisme,1.0
257272,Lucas PIESSAT,Valeurs,1.0
257273,Lucas PIESSAT,Grand Lyon,1.0
257275,Lucas PIESSAT,Prospective,2.0
257277,Lucas PIESSAT,Transition,3.0
257278,Lucas PIESSAT,Concertation,1.0
257280,Lucas PIESSAT,Jeunesse,1.0
257283,Lucas PIESSAT,Biodiversité,1.0
257289,Lucas PIESSAT,Culture,1.0
257295,Lucas PIESSAT,Veille M3,7.0
257858,Gauthier BRAVAIS,Cadre de vie,1.0
257860,Gauthier BRAVAIS,Ressources,1.0
257861,Gauthier BRAVAIS,Mobilité,1.0
257872,Gauthier BRAVAIS,Éducation,1.0
257873,Gauthier BRAVAIS,Urbanisme,1.0
257877,Gauthier BRAVAIS,Grand Lyon,1.0
257879,Gauthier BRAVAIS,Prospective,2.0
257881,Gauthier BRAVAIS,Transition,2.0
257882,Gauthier BRAVAIS,Concertation,1.0
257884,Gauthier BRAVAIS,Jeunesse,1.0
257887,Gauthier BRAVAIS,Biodiversité,1.0
258472,Mathilde DELAMARE,Institution,1.0
258482,Mathilde DELAMARE,Patrimoine,1.0
259068,Manon LOISEL,Ressources,10.0
259084,Manon LOISEL,Valeurs,1.0
259087,Manon LOISEL,Prospective,2.0
259093,Manon LOISEL,Cohésion sociale,1.0
259097,Manon LOISEL,Démocratie,1.0
259104,Manon LOISEL,Clivages,1.0
259110,Manon LOISEL,Développement durable,1.0
259692,Patrick SIMON,Laïcité,1.0
259695,Patrick SIMON,Inclusion,1.0
259697,Patrick SIMON,Cohésion sociale,1.0
260287, Maryame AMAROUCHE,International,1.0
260289, Maryame AMAROUCHE,Urbanisme,1.0
260891,Marie SENG,International,1.0
260893,Marie SENG,Urbanisme,1.0
261495,Chloé SERME MORIN,International,1.0
261497,Chloé SERME MORIN,Urbanisme,1.0
262099,Justine SWORDY-BORIE,International,1.0
262101,Justine SWORDY-BORIE,Urbanisme,1.0
262703,Selene VILLALEJO COTA,International,1.0
262705,Selene VILLALEJO COTA,Urbanisme,1.0
263289,Eve DENJEAN,Santé,1.0
263291,Eve DENJEAN,Management,1.0
263292,Eve DENJEAN,Économie,2.0
263298,Eve DENJEAN,Entreprise,2.0
263301,Eve DENJEAN,Numérique,6.0
263303,Eve DENJEAN,Travail,4.0
263312,Eve DENJEAN,Valeurs,4.0
263313,Eve DENJEAN,Grand Lyon,1.0
263317,Eve DENJEAN,Transition,3.0
263320,Eve DENJEAN,Jeunesse,5.0
263329,Eve DENJEAN,Culture,5.0
263892,Alexis SPIRE,Usage,1.0
263899,Alexis SPIRE,Service public,1.0
264496,Vincent DUBOIS,Usage,1.0
264503,Vincent DUBOIS,Service public,1.0
265100,Sandra JARRY,Usage,1.0
265107,Sandra JARRY,Service public,1.0
265704,Irène GAILLARD,Usage,1.0
265711,Irène GAILLARD,Service public,1.0
266308,Vanina MOLLO,Usage,1.0
266315,Vanina MOLLO,Service public,1.0
266924,Thomas KIRSZBAUM,Solidarité,1.0
266934,Thomas KIRSZBAUM,Politique de la ville,1.0
266943,Thomas KIRSZBAUM,Inclusion,1.0
267528,Emmanuelle SANTELLI,Solidarité,1.0
267547,Emmanuelle SANTELLI,Inclusion,1.0
268138,Marie Clémence LE PAPE,Recherche,1.0
268140,Marie Clémence LE PAPE,Éducation,1.0
268151,Marie Clémence LE PAPE,Inclusion,1.0
268742,Maël DIEUDONNÉ,Recherche,1.0
268744,Maël DIEUDONNÉ,Éducation,1.0
268755,Maël DIEUDONNÉ,Inclusion,1.0
269340,Jean-Loup AMSELLE,Solidarité,1.0
269359,Jean-Loup AMSELLE,Inclusion,1.0
269932,Olivier OULLIER,Usage,1.0
269939,Olivier OULLIER,Service public,1.0
269949,Olivier OULLIER,Évaluation,1.0
270536,Astrid HOPFENSITZ,Usage,1.0
271152,Cabinet TRAJECTOIRES REFLEX,Solidarité,1.0
271171,Cabinet TRAJECTOIRES REFLEX,Inclusion,1.0
271189,Cabinet TRAJECTOIRES REFLEX,Pauvreté,1.0
271742,Nicolas LEPRÊTRE,Innovation,2.0
271745,Nicolas LEPRÊTRE,Santé,1.0
271749,Nicolas LEPRÊTRE,Social,1.0
271750,Nicolas LEPRÊTRE,Cadre de vie,1.0
271751,Nicolas LEPRÊTRE,Service public,2.0
271752,Nicolas LEPRÊTRE,Ressources,1.0
271754,Nicolas LEPRÊTRE,Entreprise,2.0
271756,Nicolas LEPRÊTRE,Solidarité,1.0
271757,Nicolas LEPRÊTRE,Numérique,1.0
271759,Nicolas LEPRÊTRE,Travail,1.0
271768,Nicolas LEPRÊTRE,Valeurs,1.0
271769,Nicolas LEPRÊTRE,Grand Lyon,1.0
271773,Nicolas LEPRÊTRE,Transition,2.0
271775,Nicolas LEPRÊTRE,Inclusion,2.0
271777,Nicolas LEPRÊTRE,Cohésion sociale,1.0
271778,Nicolas LEPRÊTRE,Sport,1.0
271781,Nicolas LEPRÊTRE,Démocratie,1.0
271788,Nicolas LEPRÊTRE,Clivages,2.0
271791,Nicolas LEPRÊTRE,Veille M3,1.0
271792,Nicolas LEPRÊTRE,Genre,2.0
271793,Nicolas LEPRÊTRE,Pauvreté,1.0
271798,Nicolas LEPRÊTRE,Action publique,1.0
272379,Pierre HOUSSAIS,Inclusion,1.0
272385,Pierre HOUSSAIS,Démocratie,1.0
272959,Sylvère ANGOT,Service public,1.0
272968,Sylvère ANGOT,Institution,1.0
273577,Quentin VERNETTE,Urbanisme,1.0
273583,Quentin VERNETTE,Prospective,1.0
273603,Quentin VERNETTE,Veille M3,1.0
274179,Giorgio   DE AMBROGIO,International,1.0
274182,Giorgio   DE AMBROGIO,Politique de la ville,1.0
274189,Giorgio   DE AMBROGIO,Transition,1.0
274784,Mélissa POUPELLOZ,Éducation,1.0
274796,Mélissa POUPELLOZ,Jeunesse,1.0
275374,Kamil HAJJI,Cadre de vie,1.0
275397,Kamil HAJJI,Transition,1.0
275980,Hélène DELHAY,Ressources,9.0
276584,Mathieu BRAND,Ressources,1.0
276618,Mathieu BRAND,Justice,1.0
277188,Thomas COISPEL,Ressources,1.0
277221,Thomas COISPEL,Culture,1.0
277792,Hervé CHAYGNEAUD-DUPUY,Ressources,1.0
277808,Hervé CHAYGNEAUD-DUPUY,Valeurs,1.0
277834,Hervé CHAYGNEAUD-DUPUY,Développement durable,1.0
278396,Julie GAYRAL,Ressources,1.0
278412,Julie GAYRAL,Valeurs,3.0
278413,Julie GAYRAL,Grand Lyon,2.0
278417,Julie GAYRAL,Transition,4.0
278438,Julie GAYRAL,Développement durable,1.0
278442,Julie GAYRAL,Action publique,2.0
279001,Xavier BRISBOIS,Mobilité,2.0
279605,Pauline VAN LAERE,Mobilité,2.0
280206,Frédéric SEGUR,Cadre de vie,1.0
280235,Frédéric SEGUR,Biodiversité,1.0
280825,Philippe CLERGEAU,Urbanisme,1.0
280839,Philippe CLERGEAU,Biodiversité,1.0
281414,Florent CHEVREAU,Cadre de vie,1.0
281429,Florent CHEVREAU,Urbanisme,1.0
281447,Florent CHEVREAU,Temps,1.0
282018,Danielle GALEA,Cadre de vie,1.0
282033,Danielle GALEA,Urbanisme,1.0
282051,Danielle GALEA,Temps,1.0
282622,Carine PRADELLES,Cadre de vie,1.0
282637,Carine PRADELLES,Urbanisme,1.0
282655,Carine PRADELLES,Temps,1.0
283226,Maïder LAUSSUCQ,Cadre de vie,1.0
283241,Maïder LAUSSUCQ,Urbanisme,1.0
283259,Maïder LAUSSUCQ,Temps,1.0
283843,Pierre DOMMERGUES,International,1.0
283863,Pierre DOMMERGUES,Temps,1.0
284447,Christine DELFOUR,International,1.0
284467,Christine DELFOUR,Temps,1.0
285045,Arthur GRIMONPONT,Numérique,2.0
285061,Arthur GRIMONPONT,Transition,2.0
285067,Arthur GRIMONPONT,Biodiversité,1.0
285079,Arthur GRIMONPONT,Veille M3,2.0
285642,Antoine ROYER,Cadre de vie,1.0
285661,Antoine ROYER,Grand Lyon,1.0
285682,Antoine ROYER,Climat,1.0
286246,Malou ALLAGNAT,Cadre de vie,3.0
286265,Malou ALLAGNAT,Grand Lyon,3.0
286286,Malou ALLAGNAT,Climat,3.0
286850,Angela  LANTERI,Cadre de vie,1.0
286869,Angela  LANTERI,Grand Lyon,1.0
286890,Angela  LANTERI,Climat,1.0
287449,Alexandre MONNIN,Santé,1.0
287456,Alexandre MONNIN,Ressources,1.0
287466,Alexandre MONNIN,Recherche,1.0
287477,Alexandre MONNIN,Transition,1.0
287481,Alexandre MONNIN,Cohésion sociale,1.0
287483,Alexandre MONNIN,Biodiversité,1.0
287495,Alexandre MONNIN,Veille M3,3.0
288068,Gilbert CETTE,Institution,1.0
288654,Flavie FERCHAUD,Innovation,1.0
288656,Flavie FERCHAUD,Usage,1.0
288677,Flavie FERCHAUD,Urbanisme,1.0
289265,Marie JOMARD,Social,1.0
289275,Marie JOMARD,Travail,1.0
289292,Marie JOMARD,Jeunesse,1.0
289893,Paul COLONNA,Transition,1.0
289899,Paul COLONNA,Biodiversité,1.0
290497,Egizio VALCESCHINI,Transition,1.0
290503,Egizio VALCESCHINI,Biodiversité,1.0
291080,Thomas HAJDUKOWICZ,Ressources,1.0
291098,Thomas HAJDUKOWICZ,Patrimoine,1.0
291101,Thomas HAJDUKOWICZ,Transition,1.0
291113,Thomas HAJDUKOWICZ,Culture,2.0
291682,Béatrice MAURINES,Cadre de vie,1.0
291711,Béatrice MAURINES,Biodiversité,1.0
292286,Lilian PELLEGRINO,Cadre de vie,1.0
292315,Lilian PELLEGRINO,Biodiversité,1.0
292932,Blandine CERISIER,Genre,1.0
293508,Clément RENAUD,Éducation,1.0
293520,Clément RENAUD,Jeunesse,1.0
294113,Camille PERRET,Urbanisme,1.0
294131,Camille PERRET,Temps,1.0
294717,Juliette PINARD,Urbanisme,1.0
295306,Maéva BIGOT,Cadre de vie,1.0
295329,Maéva BIGOT,Transition,1.0
295910,Diane GEFFROY,Cadre de vie,1.0
295933,Diane GEFFROY,Transition,1.0
296506,Fabien GIRARDIN,Innovation,1.0
296510,Fabien GIRARDIN,Data,1.0
296517,Fabien GIRARDIN,Mobilité,1.0
296529,Fabien GIRARDIN,Urbanisme,1.0
296530,Fabien GIRARDIN,Politique de la ville,1.0
297110,Antoine COURMONT,Innovation,1.0
297114,Antoine COURMONT,Data,2.0
297125,Antoine COURMONT,Numérique,1.0
297128,Antoine COURMONT,Institution,1.0
297739,Yoann PUPAT,Citoyenneté,2.0
297740,Yoann PUPAT,Valeurs,3.0
297747,Yoann PUPAT,Inclusion,4.0
297749,Yoann PUPAT,Cohésion sociale,1.0
297760,Yoann PUPAT,Clivages,1.0
298319,Elise ROCHE,Handicap,1.0
298326,Elise ROCHE,Cadre de vie,1.0
298333,Elise ROCHE,Numérique,1.0
298923,Guillaume SÉCHET,Handicap,1.0
298930,Guillaume SÉCHET,Cadre de vie,1.0
298937,Guillaume SÉCHET,Numérique,1.0
299527,Emilie DEFOORT,Handicap,1.0
299534,Emilie DEFOORT,Cadre de vie,1.0
299541,Emilie DEFOORT,Numérique,1.0
300180,Kim SAKHO,Genre,1.0
300737,Christine OLM,Santé,1.0
300741,Christine OLM,Social,1.0
300743,Christine OLM,Service public,1.0
300749,Christine OLM,Numérique,1.0
300751,Christine OLM,Travail,1.0
300767,Christine OLM,Inclusion,1.0
301338,Yoan OLLIVIER,Innovation,11.0
301340,Yoan OLLIVIER,Usage,5.0
301342,Yoan OLLIVIER,Data,1.0
301347,Yoan OLLIVIER,Service public,4.0
301349,Yoan OLLIVIER,Mobilité,1.0
301353,Yoan OLLIVIER,Numérique,11.0
301356,Yoan OLLIVIER,Institution,1.0
301359,Yoan OLLIVIER,International,1.0
301383,Yoan OLLIVIER,Personnes âgées,1.0
301951,Romain BEAUCHER,Service public,1.0
301960,Romain BEAUCHER,Institution,1.0
302546,Valérie PEUGEOT,Innovation,1.0
302552,Valérie PEUGEOT,Économie,1.0
302560,Valérie PEUGEOT,Solidarité,1.0
302561,Valérie PEUGEOT,Numérique,1.0
303152,Marie-Claire VILLEVAL,Usage,1.0
303163,Marie-Claire VILLEVAL,Finance,1.0
303756,Philippe STEINER,Usage,1.0
303767,Philippe STEINER,Finance,1.0
304367,Benjamin BADIA,Service public,1.0
304968,Patrice RAYMOND,Économie,1.0
304976,Patrice RAYMOND,Solidarité,1.0
304980,Patrice RAYMOND,Institution,1.0
305013,Patrice RAYMOND,Pauvreté,1.0
305566,Daniel KAPLAN,Innovation,1.0
305581,Daniel KAPLAN,Numérique,1.0
306172,Gaëtan BRISEPIERRE,Usage,1.0
306193,Gaëtan BRISEPIERRE,Urbanisme,1.0
306776,Catherine GRANDCLEMENT,Usage,1.0
306797,Catherine GRANDCLEMENT,Urbanisme,1.0
307380,Vincent RENAULD,Usage,1.0
307401,Vincent RENAULD,Urbanisme,1.0
307989,Robert LAFORE,Social,1.0
308000,Robert LAFORE,Institution,1.0
308604,Chtristophe CHABROT,Institution,1.0
308611,Chtristophe CHABROT,Citoyenneté,1.0
308625,Chtristophe CHABROT,Démocratie,1.0
309190,Anne FORNEROD,Innovation,1.0
309192,Anne FORNEROD,Usage,1.0
309199,Anne FORNEROD,Service public,1.0
309212,Anne FORNEROD,Éducation,1.0
309220,Anne FORNEROD,Laïcité,1.0
309819,Laura DESMARIS,Citoyenneté,1.0
309827,Laura DESMARIS,Inclusion,1.0
310423,Marc URHY,Citoyenneté,1.0
310431,Marc URHY,Inclusion,1.0
311004,Clara PERRIN,Usage,1.0
311047,Clara PERRIN,Personnes âgées,1.0
311615,Fanny VIRY,Service public,1.0
311631,Fanny VIRY,Citoyenneté,1.0
311637,Fanny VIRY,Transition,1.0
311645,Fanny VIRY,Démocratie,1.0
312219,Jean-Nicolas BIRCK,Service public,1.0
312249,Jean-Nicolas BIRCK,Démocratie,1.0
312816,Gilbert BERLIOZ,Usage,1.0
312823,Gilbert BERLIOZ,Service public,1.0
313425, LALCA,Social,1.0
313432, LALCA,Solidarité,1.0
313451, LALCA,Inclusion,1.0
314030,Perrine TURGAULT,Cadre de vie,1.0
314032,Perrine TURGAULT,Ressources,1.0
314053,Perrine TURGAULT,Transition,1.0
314654,Philippe VIDELIER,Patrimoine,1.0
315232,Robert REVAT,Usage,1.0
315239,Robert REVAT,Service public,1.0
315836,Bruno CARBONNET,Usage,1.0
315843,Bruno CARBONNET,Service public,1.0
316440,Antonio A. CASILLI,Usage,1.0
316453,Antonio A. CASILLI,Numérique,1.0
317042,Manon MOLINS,Innovation,1.0
317046,Manon MOLINS,Data,1.0
317051,Manon MOLINS,Service public,1.0
317646,Marine ALBAREDE,Innovation,1.0
317650,Marine ALBAREDE,Data,1.0
317655,Marine ALBAREDE,Service public,1.0
318250,Vivienne BOLSIUS,Innovation,1.0
318273,Vivienne BOLSIUS,Urbanisme,1.0
318854,Maaike OSIECK,Innovation,1.0
318877,Maaike OSIECK,Urbanisme,1.0
319464,Magali TALANDIER,Économie,1.0
320077,Serge TISSERON,Numérique,2.0
320096,Serge TISSERON,Jeunesse,2.0
320672,Arnaud FLORENTIN,Économie,1.0
320676,Arnaud FLORENTIN,Ressources,1.0
321300,Jocelyne CESARI,Laïcité,1.0
321882,François RIO,Cadre de vie,1.0
321908,François RIO,Jeunesse,1.0
322478,Caroline MORICEAU,Innovation,1.0
322490,Caroline MORICEAU,Entreprise,1.0
323082,Laure PERRIN-VIDOZ,Innovation,1.0
323094,Laure PERRIN-VIDOZ,Entreprise,1.0
323715,Hugues DE JOUVENEL,Prospective,1.0
324292,Frédéric BERTRAND,Usage,1.0
324299,Frédéric BERTRAND,Service public,1.0
324923,Philippe DURANCE,Prospective,1.0
325499,Béatrice CHARRE,Handicap,1.0
325501,Béatrice CHARRE,Santé,1.0
325506,Béatrice CHARRE,Cadre de vie,1.0
326103,Mireille LEMAHIEU,Handicap,1.0
326105,Mireille LEMAHIEU,Santé,1.0
326110,Mireille LEMAHIEU,Cadre de vie,1.0
326720,David GRAND,Solidarité,1.0
326739,David GRAND,Inclusion,1.0
327311,Jean-Pierre VIGNAT,Handicap,1.0
327313,Jean-Pierre VIGNAT,Santé,1.0
327318,Jean-Pierre VIGNAT,Cadre de vie,1.0
327915,Jean FURTOS,Handicap,1.0
327917,Jean FURTOS,Santé,1.0
327947,Jean FURTOS,Inclusion,1.0
328519,Stéphanie PORNIN,Handicap,1.0
328521,Stéphanie PORNIN,Santé,1.0
328526,Stéphanie PORNIN,Cadre de vie,1.0
329123,Cécile PEETERS,Handicap,1.0
329125,Cécile PEETERS,Santé,1.0
329130,Cécile PEETERS,Cadre de vie,1.0
329741,Florence ABITBOL,Numérique,2.0
329769,Florence ABITBOL,Culture,2.0
330338,Noé DELARGILLIÈRE,Cadre de vie,1.0
330361,Noé DELARGILLIÈRE,Transition,1.0
330388,Innovation,Geoffroy BING,29.0
330389,Innovation,Catherine PANASSIER,3.0
330390,Innovation,Stéphane AUTRAN,2.0
330391,Innovation,Sylvie  MAURIS-DEMOURIOUX,7.0
330392,Innovation,Emile HOOGE,9.0
330393,Innovation,Boris CHABANEL,11.0
330395,Innovation,Caroline JANUEL,4.0
330396,Innovation,Catherine FORET,1.0
330398,Innovation,Marianne CHOUTEAU,9.0
330399,Innovation,Cédric POLÈRE,6.0
330400,Innovation,Ludovic VIÉVARD,18.0
330402,Innovation,Pierre-Alain FOUR,3.0
330405,Innovation,Nicolas NOVA,13.0
330407,Innovation,Julien CASALS,1.0
330409,Innovation,Matthieu BOURY,2.0
330410,Innovation,Quentin ZARAGORI,1.0
330411,Innovation,Aurélien BOUTAUD,2.0
330418,Innovation,Anne-Caroline JAMBAUD,12.0
330428,Innovation,Gilles CAYUELA,1.0
330434,Innovation,Eddy MAAROUFI,3.0
330439,Innovation,Anouk JORDAN,2.0
330442,Innovation,François MAYSSAL,16.0
330447,Innovation,Lionel GASTINE,1.0
330451,Innovation,Natacha ISRAËL,2.0
